timestamp,sensor_id,event
2026-01-29 19:49:15,MOTION_KITCHEN,ON
2026-01-29 19:49:43,MOTION_KITCHEN,ON
2026-01-29 19:52:28,MOTION_KITCHEN,ON
2026-01-29 19:55:19,MOTION_KITCHEN,ON
2026-01-29 20:17:15,MOTION_LIVING,ON
2026-01-29 20:34:58,MOTION_LIVING,ON
2026-01-29 20:37:04,MOTION_LIVING,ON
2026-01-29 21:18:47,PRESSURE_SOFA,ON
2026-01-29 21:50:08,PRESSURE_SOFA,ON
2026-01-29 21:50:17,MOTION_LIVING,ON
2026-01-29 21:53:52,PRESSURE_SOFA,ON
2026-01-29 22:41:11,MOTION_LIVING,ON
2026-01-29 22:46:12,MOTION_LIVING,ON
2026-01-29 22:46:52,MOTION_BATH,ON
2026-01-29 23:04:32,MOTION_BEDROOM,ON
2026-01-29 23:17:40,PRESSURE_BED,ON
2026-01-30 06:51:52,PRESSURE_BED,ON
2026-01-30 07:09:25,MOTION_BEDROOM,ON
2026-01-30 09:38:06,MOTION_BATH,ON
2026-01-30 10:35:21,MOTION_LIVING,ON
2026-01-30 12:14:33,MOTION_KITCHEN,ON
2026-01-30 14:21:12,PRESSURE_SOFA,ON
2026-01-30 14:45:55,PRESSURE_SOFA,ON
2026-01-30 16:43:19,PRESSURE_SOFA,ON
2026-01-30 16:47:35,PRESSURE_SOFA,ON
2026-01-30 18:27:57,MOTION_KITCHEN,ON
2026-01-30 22:36:51,MOTION_BEDROOM,ON
2026-01-30 23:09:25,PRESSURE_BED,ON
